,corridor,direction,month,weekday,hour,pctge_c2g_mean,pctge_c2p_mean,pctge_tractocamiones_mean
467,CL13,0,3,Tuesday,11,12.5,50.25,37.0
468,CL13,0,3,Tuesday,12,4.25,67.75,28.25
469,CL13,0,3,Tuesday,13,1.75,74.5,23.5
470,CL13,0,3,Tuesday,14,2.75,67.75,29.25
471,CL13,0,3,Tuesday,15,2.5,68.5,29.0
472,CL13,0,3,Tuesday,16,7.5,76.5,16.0
473,CL13,0,3,Tuesday,17,4.5,66.0,29.5
474,CL13,0,3,Tuesday,18,3.5,79.5,16.5
475,CL13,0,3,Tuesday,19,1.25,71.25,27.25
476,CL13,0,3,Tuesday,20,2.5,74.75,22.75
477,CL13,0,3,Tuesday,21,10.0,56.75,33.5
478,CL13,0,3,Tuesday,22,1.7500000000000002,52.5,45.75
479,CL13,0,3,Tuesday,23,0.0,61.5,38.5
480,CL13,0,3,Wednesday,0,33.25,13.25,53.5
481,CL13,0,3,Wednesday,1,2.0,80.25,17.75
482,CL13,0,3,Wednesday,2,0.0,87.5,12.5
483,CL13,0,3,Wednesday,3,0.0,92.25,7.75
484,CL13,0,3,Wednesday,4,2.25,50.75,47.0
485,CL13,0,3,Wednesday,5,0.0,73.0,27.0
486,CL13,0,3,Wednesday,6,2.25,74.25,23.5
487,CL13,0,3,Wednesday,7,3.75,76.25,19.75
488,CL13,0,3,Wednesday,8,1.7500000000000002,77.25,21.25
489,CL13,0,3,Wednesday,9,4.0,69.75,26.25
490,CL13,0,3,Wednesday,10,2.75,66.75,30.25
491,CL13,0,3,Wednesday,11,6.5,59.5,33.75
492,CL13,0,3,Wednesday,12,6.75,66.25,27.0
493,CL13,0,3,Wednesday,13,3.0,73.75,23.25
494,CL13,0,3,Wednesday,14,1.5,75.25,23.5
495,CL13,0,3,Wednesday,15,3.75,71.75,24.5
496,CL13,0,3,Wednesday,16,4.75,71.0,24.25
497,CL13,0,3,Wednesday,17,4.75,75.75,19.75
498,CL13,0,3,Wednesday,18,4.5,68.5,26.5
499,CL13,0,3,Wednesday,19,2.75,66.0,31.25
500,CL13,0,3,Wednesday,20,6.75,68.5,25.0
501,CL13,0,3,Wednesday,21,6.75,58.75,34.75
502,CL13,0,3,Wednesday,22,5.25,50.0,44.75
503,CL13,0,3,Wednesday,23,0.0,37.5,62.5
504,CL13,0,4,Friday,0,5.666666666666667,33.333333333333336,61.333333333333336
505,CL13,0,4,Friday,1,2.3333333333333335,74.0,23.666666666666668
506,CL13,0,4,Friday,2,0.0,58.333333333333336,41.666666666666664
507,CL13,0,4,Friday,3,8.333333333333334,63.333333333333336,28.333333333333332
508,CL13,0,4,Friday,4,0.0,57.666666666666664,42.333333333333336
509,CL13,0,4,Friday,5,0.0,72.66666666666667,27.333333333333332
510,CL13,0,4,Friday,6,3.3333333333333335,73.0,23.666666666666668
511,CL13,0,4,Friday,7,4.666666666666667,77.33333333333333,18.0
512,CL13,0,4,Friday,8,0.0,73.0,27.0
513,CL13,0,4,Friday,9,2.3333333333333335,69.66666666666667,28.0
514,CL13,0,4,Friday,10,3.0,69.0,27.666666666666668
515,CL13,0,4,Friday,11,13.666666666666666,60.0,26.333333333333332
516,CL13,0,4,Friday,12,6.333333333333333,68.0,26.0
517,CL13,0,4,Friday,13,1.0,75.33333333333333,23.666666666666668
518,CL13,0,4,Friday,14,4.666666666666667,76.66666666666667,18.666666666666668
519,CL13,0,4,Friday,15,4.0,73.0,23.0
520,CL13,0,4,Friday,16,5.333333333333333,73.0,21.333333333333332
521,CL13,0,4,Friday,17,2.0,81.0,17.0
522,CL13,0,4,Friday,18,3.3333333333333335,71.33333333333333,25.333333333333332
523,CL13,0,4,Friday,19,1.3333333333333333,69.66666666666667,29.0
524,CL13,0,4,Friday,20,2.3333333333333335,69.0,28.666666666666668
525,CL13,0,4,Friday,21,7.0,63.333333333333336,29.333333333333332
526,CL13,0,4,Friday,22,0.0,44.333333333333336,55.666666666666664
527,CL13,0,4,Friday,23,0.0,51.666666666666664,48.333333333333336
528,CL13,0,4,Monday,0,0.0,100.0,0.0
529,CL13,0,4,Monday,1,0.0,81.5,18.5
530,CL13,0,4,Monday,2,0.0,93.75,6.25
531,CL13,0,4,Monday,3,0.0,93.75,6.25
532,CL13,0,4,Monday,4,0.0,70.0,30.0
533,CL13,0,4,Monday,5,0.0,82.5,17.5
534,CL13,0,4,Monday,6,8.75,64.75,26.5
535,CL13,0,4,Monday,7,1.5,85.5,13.0
536,CL13,0,4,Monday,8,1.25,75.5,23.5
537,CL13,0,4,Monday,9,2.75,69.75,27.5
538,CL13,0,4,Monday,10,2.0,68.75,29.5
539,CL13,0,4,Monday,11,9.5,54.0,36.5
540,CL13,0,4,Monday,12,5.25,66.5,28.25
541,CL13,0,4,Monday,13,3.75,70.75,25.75
542,CL13,0,4,Monday,14,8.0,69.0,23.25
543,CL13,0,4,Monday,15,2.5,68.0,29.5
544,CL13,0,4,Monday,16,9.0,64.25,26.5
545,CL13,0,4,Monday,17,3.0,72.75,24.25
546,CL13,0,4,Monday,18,4.0,68.25,27.75
547,CL13,0,4,Monday,19,2.75,69.25,27.75
548,CL13,0,4,Monday,20,3.25,75.0,21.75
549,CL13,0,4,Monday,21,2.25,60.0,38.0
550,CL13,0,4,Monday,22,0.0,54.0,46.0
551,CL13,0,4,Monday,23,0.0,49.5,50.5
552,CL13,0,4,Saturday,0,0.0,27.666666666666668,72.33333333333333
553,CL13,0,4,Saturday,1,2.3333333333333335,63.333333333333336,34.333333333333336
554,CL13,0,4,Saturday,2,0.0,83.33333333333333,16.666666666666668
555,CL13,0,4,Saturday,3,0.0,84.66666666666667,15.333333333333334
556,CL13,0,4,Saturday,4,0.0,69.33333333333333,30.666666666666668
557,CL13,0,4,Saturday,5,0.0,93.33333333333333,6.666666666666667
558,CL13,0,4,Saturday,6,0.0,83.33333333333333,16.666666666666668
559,CL13,0,4,Saturday,7,2.6666666666666665,89.0,8.333333333333334
560,CL13,0,4,Saturday,8,2.3333333333333335,75.0,22.666666666666668
561,CL13,0,4,Saturday,9,1.6666666666666667,72.0,26.333333333333332
562,CL13,0,4,Saturday,10,2.0,71.66666666666667,26.333333333333332
563,CL13,0,4,Saturday,11,7.0,66.0,27.0
564,CL13,0,4,Saturday,12,4.0,67.33333333333333,28.333333333333332
565,CL13,0,4,Saturday,13,1.0,72.33333333333333,26.666666666666668
566,CL13,0,4,Saturday,14,6.0,70.66666666666667,23.333333333333332
567,CL13,0,4,Saturday,15,0.0,76.0,24.0
568,CL13,0,4,Saturday,16,3.3333333333333335,68.66666666666667,28.0
569,CL13,0,4,Saturday,17,0.0,79.66666666666667,20.333333333333332
570,CL13,0,4,Saturday,18,0.0,70.0,30.0
571,CL13,0,4,Saturday,19,0.0,72.33333333333333,27.666666666666668
572,CL13,0,4,Saturday,20,4.0,80.66666666666667,16.0
573,CL13,0,4,Saturday,21,5.666666666666667,56.0,38.0
574,CL13,0,4,Saturday,22,6.666666666666667,28.0,65.33333333333333
575,CL13,0,4,Saturday,23,6.666666666666667,42.333333333333336,51.0
576,CL13,0,4,Sunday,0,0.0,33.5,66.5
577,CL13,0,4,Sunday,1,0.0,67.0,33.0
578,CL13,0,4,Sunday,2,0.0,66.66666666666667,33.333333333333336
579,CL13,0,4,Sunday,3,0.0,100.0,0.0
580,CL13,0,4,Sunday,4,0.0,39.0,61.0
581,CL13,0,4,Sunday,5,0.0,100.0,0.0
582,CL13,0,4,Sunday,6,0.0,100.0,0.0
583,CL13,0,4,Sunday,7,16.666666666666668,75.0,8.333333333333334
584,CL13,0,4,Sunday,8,7.333333333333333,38.666666666666664,54.0
585,CL13,0,4,Sunday,9,0.0,72.66666666666667,27.333333333333332
586,CL13,0,4,Sunday,10,0.0,63.333333333333336,36.666666666666664
587,CL13,0,4,Sunday,11,0.0,68.0,32.0
588,CL13,0,4,Sunday,12,1.6666666666666667,70.0,28.0
589,CL13,0,4,Sunday,13,0.0,71.0,29.0
590,CL13,0,4,Sunday,14,7.333333333333333,55.333333333333336,37.333333333333336
591,CL13,0,4,Sunday,15,0.0,62.333333333333336,37.666666666666664
592,CL13,0,4,Sunday,16,0.0,82.0,18.0
593,CL13,0,4,Sunday,17,0.0,75.0,25.0
594,CL13,0,4,Sunday,18,0.0,75.0,25.0
595,CL13,0,4,Sunday,19,0.0,93.33333333333333,6.666666666666667
596,CL13,0,4,Sunday,20,0.0,91.66666666666667,8.333333333333334
597,CL13,0,4,Sunday,21,14.499999999999998,48.5,37.0
598,CL13,0,4,Sunday,22,0.0,100.0,0.0
599,CL13,0,4,Sunday,23,0.0,33.333333333333336,66.66666666666667
600,CL13,0,4,Thursday,0,0.0,46.666666666666664,53.333333333333336
601,CL13,0,4,Thursday,1,0.0,62.666666666666664,37.333333333333336
602,CL13,0,4,Thursday,2,0.0,85.0,15.0
603,CL13,0,4,Thursday,3,0.0,70.33333333333333,29.666666666666668
604,CL13,0,4,Thursday,4,4.0,66.33333333333333,29.333333333333332
605,CL13,0,4,Thursday,5,7.333333333333333,61.0,31.666666666666668
606,CL13,0,4,Thursday,6,3.6666666666666665,62.333333333333336,34.0
607,CL13,0,4,Thursday,7,2.6666666666666665,81.33333333333333,16.0
608,CL13,0,4,Thursday,8,3.3333333333333335,75.66666666666667,21.333333333333332
609,CL13,0,4,Thursday,9,0.0,70.66666666666667,29.333333333333332
610,CL13,0,4,Thursday,10,3.6666666666666665,70.33333333333333,26.0
611,CL13,0,4,Thursday,11,11.666666666666666,46.0,42.0
612,CL13,0,4,Thursday,12,2.0,70.33333333333333,27.666666666666668
613,CL13,0,4,Thursday,13,3.3333333333333335,73.0,23.333333333333332
614,CL13,0,4,Thursday,14,2.3333333333333335,77.0,20.666666666666668
615,CL13,0,4,Thursday,15,3.0,71.66666666666667,25.0
616,CL13,0,4,Thursday,16,10.333333333333334,66.66666666666667,23.0
617,CL13,0,4,Thursday,17,4.0,66.33333333333333,30.0
618,CL13,0,4,Thursday,18,2.0,77.0,20.666666666666668
619,CL13,0,4,Thursday,19,2.3333333333333335,74.0,23.333333333333332
620,CL13,0,4,Thursday,20,4.333333333333333,70.33333333333333,25.333333333333332
621,CL13,0,4,Thursday,21,3.6666666666666665,64.0,32.666666666666664
622,CL13,0,4,Thursday,22,2.6666666666666665,58.333333333333336,39.0
623,CL13,0,4,Thursday,23,0.0,62.0,38.0
624,CL13,0,4,Tuesday,0,0.0,33.0,67.0
625,CL13,0,4,Tuesday,1,4.4,60.6,35.4
626,CL13,0,4,Tuesday,2,0.0,66.0,34.0
627,CL13,0,4,Tuesday,3,5.0,80.2,14.8
628,CL13,0,4,Tuesday,4,4.0,86.2,9.8
629,CL13,0,4,Tuesday,5,2.2,82.0,15.8
630,CL13,0,4,Tuesday,6,2.0,66.4,31.6
631,CL13,0,4,Tuesday,7,0.0,82.8,17.2
632,CL13,0,4,Tuesday,8,3.8,74.8,21.4
633,CL13,0,4,Tuesday,9,4.0,74.0,22.2
634,CL13,0,4,Tuesday,10,1.4,72.0,26.6
635,CL13,0,4,Tuesday,11,10.8,60.8,28.2
636,CL13,0,4,Tuesday,12,4.2,66.4,29.4
637,CL13,0,4,Tuesday,13,4.0,70.6,25.2
638,CL13,0,4,Tuesday,14,4.4,71.6,23.8
639,CL13,0,4,Tuesday,15,1.8,69.2,28.8
640,CL13,0,4,Tuesday,16,6.2,70.8,23.2
641,CL13,0,4,Tuesday,17,2.4,67.4,30.2
642,CL13,0,4,Tuesday,18,2.8,74.6,22.4
643,CL13,0,4,Tuesday,19,2.4,72.0,25.6
644,CL13,0,4,Tuesday,20,4.8,69.6,25.4
645,CL13,0,4,Tuesday,21,5.2,68.2,26.6
646,CL13,0,4,Tuesday,22,1.4000000000000001,56.4,42.2
647,CL13,0,4,Tuesday,23,0.0,64.6,35.4
648,CL13,0,4,Wednesday,0,5.666666666666667,33.333333333333336,61.0
649,CL13,0,4,Wednesday,1,3.0,72.66666666666667,24.333333333333332
650,CL13,0,4,Wednesday,2,0.0,81.66666666666667,18.333333333333332
651,CL13,0,4,Wednesday,3,0.0,80.0,20.0
652,CL13,0,4,Wednesday,4,0.0,56.0,44.0
653,CL13,0,4,Wednesday,5,0.0,69.66666666666667,30.333333333333332
654,CL13,0,4,Wednesday,6,0.0,71.33333333333333,28.666666666666668
655,CL13,0,4,Wednesday,7,2.6666666666666665,79.0,18.333333333333332
656,CL13,0,4,Wednesday,8,0.0,79.66666666666667,20.333333333333332
657,CL13,0,4,Wednesday,9,3.6666666666666665,78.33333333333333,17.666666666666668
658,CL13,0,4,Wednesday,10,1.0,71.0,28.0
659,CL13,0,4,Wednesday,11,6.666666666666667,53.666666666666664,39.666666666666664
660,CL13,0,4,Wednesday,12,5.666666666666667,65.33333333333333,28.666666666666668
661,CL13,0,4,Wednesday,13,3.3333333333333335,71.0,25.666666666666668
662,CL13,0,4,Wednesday,14,2.0,75.0,22.666666666666668
663,CL13,0,4,Wednesday,15,2.6666666666666665,64.66666666666667,32.666666666666664
664,CL13,0,4,Wednesday,16,5.666666666666667,69.33333333333333,24.666666666666668
665,CL13,0,4,Wednesday,17,7.333333333333333,70.0,22.666666666666668
666,CL13,0,4,Wednesday,18,0.0,76.66666666666667,23.333333333333332
667,CL13,0,4,Wednesday,19,3.0,73.66666666666667,23.666666666666668
668,CL13,0,4,Wednesday,20,5.0,66.0,29.0
669,CL13,0,4,Wednesday,21,5.333333333333333,66.0,29.0
670,CL13,0,4,Wednesday,22,0.0,47.0,53.0
671,CL13,0,4,Wednesday,23,8.0,52.333333333333336,39.666666666666664
672,CL13,0,5,Friday,0,0.0,44.6,55.4
673,CL13,0,5,Friday,1,1.4000000000000001,73.8,24.8
674,CL13,0,5,Friday,2,0.0,79.6,20.4
675,CL13,0,5,Friday,3,0.0,70.0,30.0
676,CL13,0,5,Friday,4,5.8,67.4,26.6
677,CL13,0,5,Friday,5,0.0,78.6,21.4
678,CL13,0,5,Friday,6,2.2,61.0,36.8
679,CL13,0,5,Friday,7,1.6,71.2,27.2
680,CL13,0,5,Friday,8,2.8,78.8,18.6
681,CL13,0,5,Friday,9,3.6,73.2,23.6
682,CL13,0,5,Friday,10,3.6,68.8,27.6
683,CL13,0,5,Friday,11,8.6,60.8,30.4
684,CL13,0,5,Friday,12,3.4,70.2,26.2
685,CL13,0,5,Friday,13,2.0,69.75,28.5
686,CL13,0,5,Friday,14,5.8,74.0,20.2
687,CL13,0,5,Friday,15,3.6,71.6,25.0
688,CL13,0,5,Friday,16,9.0,70.4,20.4
689,CL13,0,5,Friday,17,3.2,69.8,26.8
690,CL13,0,5,Friday,18,2.8,73.4,23.8
691,CL13,0,5,Friday,19,5.6,66.8,27.6
692,CL13,0,5,Friday,20,3.2,68.6,28.2
693,CL13,0,5,Friday,21,7.6,56.6,36.0
694,CL13,0,5,Friday,22,1.4000000000000001,58.6,40.0
695,CL13,0,5,Friday,23,1.4000000000000001,52.0,46.6
696,CL13,0,5,Monday,0,0.0,0.0,100.0
697,CL13,0,5,Monday,1,0.0,72.25,27.75
698,CL13,0,5,Monday,2,0.0,66.75,33.25
699,CL13,0,5,Monday,3,0.0,75.0,25.0
700,CL13,0,5,Monday,4,11.25,56.25,32.5
701,CL13,0,5,Monday,5,0.0,95.0,5.0
702,CL13,0,5,Monday,6,0.0,74.5,25.5
703,CL13,0,5,Monday,7,3.75,81.0,15.25
704,CL13,0,5,Monday,8,8.5,72.75,19.0
705,CL13,0,5,Monday,9,3.75,68.75,27.5
706,CL13,0,5,Monday,10,2.5,72.25,25.0
707,CL13,0,5,Monday,11,9.0,66.0,25.25
708,CL13,0,5,Monday,12,2.25,71.0,26.75
709,CL13,0,5,Monday,13,6.0,73.0,20.75
710,CL13,0,5,Monday,14,5.0,63.5,32.0
711,CL13,0,5,Monday,15,1.6666666666666667,69.33333333333333,29.0
712,CL13,0,5,Monday,16,4.0,69.75,26.5
713,CL13,0,5,Monday,17,3.0,74.5,22.25
714,CL13,0,5,Monday,18,2.0,70.25,28.0
715,CL13,0,5,Monday,19,4.75,66.75,28.5
716,CL13,0,5,Monday,20,3.0,67.25,30.0
717,CL13,0,5,Monday,21,5.75,59.5,34.5
718,CL13,0,5,Monday,22,2.75,59.75,37.5
719,CL13,0,5,Monday,23,4.25,59.25,36.5
720,CL13,0,5,Saturday,0,10.0,17.5,72.5
721,CL13,0,5,Saturday,1,0.0,75.75,24.25
722,CL13,0,5,Saturday,2,6.25,48.75,45.0
723,CL13,0,5,Saturday,3,0.0,85.5,14.499999999999998
724,CL13,0,5,Saturday,4,10.0,67.25,22.75
725,CL13,0,5,Saturday,5,9.0,79.25,11.75
726,CL13,0,5,Saturday,6,0.0,69.0,31.0
727,CL13,0,5,Saturday,7,0.0,80.25,19.75
728,CL13,0,5,Saturday,8,2.75,77.0,20.25
729,CL13,0,5,Saturday,9,1.25,78.0,21.0
730,CL13,0,5,Saturday,10,1.0,72.5,26.5
731,CL13,0,5,Saturday,11,6.25,59.5,34.0
732,CL13,0,5,Saturday,12,2.25,67.25,30.25
733,CL13,0,5,Saturday,13,0.0,81.5,18.5
734,CL13,0,5,Saturday,14,2.25,73.0,24.75
735,CL13,0,5,Saturday,15,3.75,67.0,29.25
736,CL13,0,5,Saturday,16,3.25,73.0,23.75
737,CL13,0,5,Saturday,17,1.25,75.5,23.25
738,CL13,0,5,Saturday,18,0.0,78.0,22.0
739,CL13,0,5,Saturday,19,0.0,75.75,24.25
740,CL13,0,5,Saturday,20,5.0,71.25,24.0
741,CL13,0,5,Saturday,21,12.75,59.0,28.0
742,CL13,0,5,Saturday,22,4.25,49.0,46.75
743,CL13,0,5,Saturday,23,29.25,29.25,41.5
744,CL13,0,5,Sunday,0,12.5,54.25,33.25
745,CL13,0,5,Sunday,1,0.0,50.0,50.0
746,CL13,0,5,Sunday,2,0.0,66.66666666666667,33.333333333333336
747,CL13,0,5,Sunday,3,0.0,100.0,0.0
748,CL13,0,5,Sunday,4,0.0,15.0,85.0
749,CL13,0,5,Sunday,5,0.0,43.75,56.25
750,CL13,0,5,Sunday,6,0.0,72.33333333333333,27.666666666666668
751,CL13,0,5,Sunday,7,0.0,64.75,35.25
752,CL13,0,5,Sunday,8,0.0,54.75,45.25
753,CL13,0,5,Sunday,9,7.25,61.25,31.75
754,CL13,0,5,Sunday,10,3.0,59.25,37.5
755,CL13,0,5,Sunday,11,0.0,86.75,13.25
756,CL13,0,5,Sunday,12,3.5000000000000004,85.5,10.75
757,CL13,0,5,Sunday,13,0.0,82.5,17.5
758,CL13,0,5,Sunday,14,5.0,69.5,25.5
759,CL13,0,5,Sunday,15,4.0,59.5,36.75
760,CL13,0,5,Sunday,16,0.0,94.5,5.5
761,CL13,0,5,Sunday,17,0.0,90.0,10.0
762,CL13,0,5,Sunday,18,0.0,91.75,8.25
763,CL13,0,5,Sunday,19,0.0,60.5,39.5
764,CL13,0,5,Sunday,20,8.25,70.75,20.75
765,CL13,0,5,Sunday,21,0.0,72.5,27.5
766,CL13,0,5,Sunday,22,0.0,58.5,41.5
767,CL13,0,5,Sunday,23,0.0,100.0,0.0
768,CL13,0,5,Thursday,0,5.0,45.0,50.0
769,CL13,0,5,Thursday,1,4.2,75.6,20.2
770,CL13,0,5,Thursday,2,0.0,65.0,35.0
771,CL13,0,5,Thursday,3,0.0,73.2,26.8
772,CL13,0,5,Thursday,4,2.4,66.8,30.8
773,CL13,0,5,Thursday,5,0.0,81.0,19.0
774,CL13,0,5,Thursday,6,1.4000000000000001,80.6,18.0
775,CL13,0,5,Thursday,7,1.6,89.2,9.0
776,CL13,0,5,Thursday,8,6.2,81.8,12.2
777,CL13,0,5,Thursday,9,1.5,79.0,19.75
778,CL13,0,5,Thursday,10,1.6,76.6,21.8
779,CL13,0,5,Thursday,11,11.2,59.6,29.4
780,CL13,0,5,Thursday,12,2.6,71.4,26.2
781,CL13,0,5,Thursday,13,2.4,74.0,23.8
782,CL13,0,5,Thursday,14,1.2,77.4,21.6
783,CL13,0,5,Thursday,15,1.8,69.8,28.2
784,CL13,0,5,Thursday,16,6.0,76.4,17.4
785,CL13,0,5,Thursday,17,1.8,74.4,23.8
786,CL13,0,5,Thursday,18,3.0,78.0,19.0
787,CL13,0,5,Thursday,19,1.6,65.2,33.2
788,CL13,0,5,Thursday,20,4.6,72.6,22.8
789,CL13,0,5,Thursday,21,4.2,66.6,29.2
790,CL13,0,5,Thursday,22,0.0,47.8,52.2
791,CL13,0,5,Thursday,23,0.0,54.8,45.2
792,CL13,0,5,Tuesday,0,0.0,37.5,62.5
793,CL13,0,5,Tuesday,1,4.0,70.0,26.25
794,CL13,0,5,Tuesday,2,0.0,73.75,26.25
795,CL13,0,5,Tuesday,3,0.0,81.25,18.75
796,CL13,0,5,Tuesday,4,0.0,84.5,15.5
797,CL13,0,5,Tuesday,5,5.0,76.25,18.75
798,CL13,0,5,Tuesday,6,2.0,69.5,28.5
799,CL13,0,5,Tuesday,7,3.0,73.75,23.25
800,CL13,0,5,Tuesday,8,2.5,72.0,25.75
801,CL13,0,5,Tuesday,9,2.0,80.75,17.25
802,CL13,0,5,Tuesday,10,1.5,75.0,23.5
803,CL13,0,5,Tuesday,11,10.0,66.25,24.0
804,CL13,0,5,Tuesday,12,4.75,67.75,27.25
805,CL13,0,5,Tuesday,13,3.0,80.66666666666667,16.0
806,CL13,0,5,Tuesday,14,3.5,69.75,26.75
807,CL13,0,5,Tuesday,15,5.75,71.25,23.0
808,CL13,0,5,Tuesday,16,6.75,70.5,22.75
809,CL13,0,5,Tuesday,17,0.75,76.75,22.5
810,CL13,0,5,Tuesday,18,5.0,74.5,20.5
811,CL13,0,5,Tuesday,19,2.25,71.25,26.75
812,CL13,0,5,Tuesday,20,1.0,69.66666666666667,29.333333333333332
813,CL13,0,5,Tuesday,21,7.5,58.75,34.0
814,CL13,0,5,Tuesday,22,2.75,52.5,44.5
815,CL13,0,5,Tuesday,23,0.0,59.5,40.5
816,CL13,0,5,Wednesday,0,10.6,31.6,57.6
817,CL13,0,5,Wednesday,1,0.0,60.4,39.6
818,CL13,0,5,Wednesday,2,0.0,62.4,37.6
819,CL13,0,5,Wednesday,3,6.0,66.2,27.8
820,CL13,0,5,Wednesday,4,3.4,60.0,36.6
821,CL13,0,5,Wednesday,5,6.0,77.4,16.6
822,CL13,0,5,Wednesday,6,2.2,69.4,28.4
823,CL13,0,5,Wednesday,7,6.0,71.6,22.4
824,CL13,0,5,Wednesday,8,7.5,71.25,21.25
825,CL13,0,5,Wednesday,9,0.8,73.0,26.2
826,CL13,0,5,Wednesday,10,1.75,69.5,28.75
827,CL13,0,5,Wednesday,11,10.2,52.6,37.2
828,CL13,0,5,Wednesday,12,2.25,71.0,27.0
829,CL13,0,5,Wednesday,13,3.0,80.0,17.2
830,CL13,0,5,Wednesday,14,4.6,64.8,30.2
831,CL13,0,5,Wednesday,15,4.8,69.6,25.8
832,CL13,0,5,Wednesday,16,9.2,64.4,26.8
833,CL13,0,5,Wednesday,17,2.4,69.8,27.8
834,CL13,0,5,Wednesday,18,3.4,78.4,18.2
835,CL13,0,5,Wednesday,19,2.4,62.2,35.6
836,CL13,0,5,Wednesday,20,4.6,71.0,24.2
837,CL13,0,5,Wednesday,21,4.8,57.4,37.8
838,CL13,0,5,Wednesday,22,3.2,60.4,36.4
839,CL13,0,5,Wednesday,23,0.0,44.2,55.8
840,CL13,0,6,Friday,0,0.0,33.0,67.0
841,CL13,0,6,Friday,1,0.0,80.0,20.0
842,CL13,0,6,Friday,2,0.0,80.0,20.0
843,CL13,0,6,Friday,3,0.0,100.0,0.0
844,CL13,0,6,Friday,4,0.0,50.0,50.0
845,CL13,0,6,Friday,5,0.0,83.0,17.0
846,CL13,0,6,Friday,6,10.0,50.0,40.0
847,CL13,0,6,Friday,7,0.0,89.0,11.0
848,CL13,0,6,Friday,8,0.0,61.0,39.0
849,CL13,0,6,Friday,9,0.0,75.0,25.0
850,CL13,0,6,Friday,10,0.0,81.0,19.0
851,CL13,0,6,Friday,11,6.0,69.0,25.0
852,CL13,0,6,Friday,12,1.0,74.0,25.0
853,CL13,0,6,Friday,13,0.0,73.0,27.0
854,CL13,0,6,Friday,14,0.0,83.0,17.0
855,CL13,0,6,Friday,15,0.0,87.0,13.0
856,CL13,0,6,Friday,16,9.0,66.0,26.0
857,CL13,0,6,Friday,17,3.0,60.0,37.0
858,CL13,0,6,Friday,18,0.0,68.0,32.0
859,CL13,0,6,Friday,19,8.0,76.0,16.0
860,CL13,0,6,Friday,20,8.0,60.0,32.0
861,CL13,0,6,Friday,21,5.0,62.0,33.0
862,CL13,0,6,Friday,22,0.0,60.0,40.0
863,CL13,0,6,Friday,23,0.0,50.0,50.0
864,CL13,0,6,Monday,1,11.0,67.0,22.0
865,CL13,0,6,Monday,2,0.0,100.0,0.0
866,CL13,0,6,Monday,3,0.0,100.0,0.0
867,CL13,0,6,Monday,4,0.0,37.5,62.5
868,CL13,0,6,Monday,5,0.0,100.0,0.0
869,CL13,0,6,Monday,6,0.0,83.5,16.5
870,CL13,0,6,Monday,7,0.0,96.0,4.0
871,CL13,0,6,Monday,8,2.0,85.5,12.5
872,CL13,0,6,Monday,9,3.5000000000000004,59.0,37.5
873,CL13,0,6,Monday,10,2.0,73.0,25.0
874,CL13,0,6,Monday,11,3.5000000000000004,63.5,33.0
875,CL13,0,6,Monday,12,1.0,83.0,16.0
876,CL13,0,6,Monday,13,1.5,90.5,8.0
877,CL13,0,6,Monday,14,1.5,84.0,15.0
878,CL13,0,6,Monday,15,4.0,64.0,32.5
879,CL13,0,6,Monday,16,4.5,67.5,28.0
880,CL13,0,6,Monday,17,4.0,48.0,48.0
881,CL13,0,6,Monday,18,0.0,36.5,63.5
882,CL13,0,6,Monday,19,5.0,57.5,37.5
883,CL13,0,6,Monday,20,2.5,84.0,13.5
884,CL13,0,6,Monday,21,13.0,49.5,37.5
885,CL13,0,6,Monday,22,4.0,41.5,54.0
886,CL13,0,6,Monday,23,0.0,67.0,33.0
887,CL13,0,6,Saturday,0,0.0,45.0,55.0
888,CL13,0,6,Saturday,1,0.0,90.5,9.5
889,CL13,0,6,Saturday,2,0.0,100.0,0.0
890,CL13,0,6,Saturday,3,0.0,37.5,62.5
891,CL13,0,6,Saturday,4,0.0,84.5,15.5
892,CL13,0,6,Saturday,5,7.000000000000001,78.5,14.499999999999998
893,CL13,0,6,Saturday,6,0.0,72.0,28.0
894,CL13,0,6,Saturday,7,0.0,81.0,19.0
895,CL13,0,6,Saturday,8,6.0,74.0,20.0
896,CL13,0,6,Saturday,9,3.0,69.0,27.5
897,CL13,0,6,Saturday,10,3.5000000000000004,85.0,11.5
898,CL13,0,6,Saturday,11,4.0,72.0,23.5
899,CL13,0,6,Saturday,12,1.0,71.0,28.0
900,CL13,0,6,Saturday,13,2.0,80.0,18.5
901,CL13,0,6,Saturday,14,3.5000000000000004,69.0,27.5
902,CL13,0,6,Saturday,15,3.5,73.5,23.5
903,CL13,0,6,Saturday,16,4.5,74.0,21.5
904,CL13,0,6,Saturday,17,2.5,63.5,34.0
905,CL13,0,6,Saturday,18,0.0,84.0,16.0
906,CL13,0,6,Saturday,19,0.0,45.0,55.0
907,CL13,0,6,Saturday,20,2.0,70.0,28.0
908,CL13,0,6,Saturday,21,3.5000000000000004,69.5,27.0
909,CL13,0,6,Saturday,22,7.000000000000001,78.5,14.499999999999998
910,CL13,0,6,Saturday,23,0.0,90.0,10.0
911,CL13,0,6,Sunday,0,0.0,50.0,50.0
912,CL13,0,6,Sunday,1,0.0,16.5,83.5
913,CL13,0,6,Sunday,3,0.0,100.0,0.0
914,CL13,0,6,Sunday,4,0.0,12.5,87.5
915,CL13,0,6,Sunday,5,0.0,67.0,33.0
