codigo_siniestro,fecha,hora,gravedad,clase,choque_con,objeto_fijo,direccion,total_muertos,total_heridos,localidad,diseno_lugar,corredor,direcc_1,ciudad,pais,ciclista,conductor,motociclista,pasajero,peaton,total_condicion,herido,ileso,muerto,sin_informacion_x,total_estado,femenino,masculino,total_sexo,automovil,bicicleta,bus,buseta,camion_furgon,camioneta,campero,cuatrimoto,microbus,motocarro,motocicleta,motociclo,tractocamion,volqueta,total_clase,diplomatico,oficial,particular,publico,total_servicio,first_codc,codigo_causa,descripcion,direcc_2,direcc_3,direcc_copl,hora_1,lat,lon,year_month,year,month,day,hour,sentido,dia,carga_S/N,accidents_road_1_cl13,accidents_road_1_cl80
4429956,20/11/2015,5:35:00,Con Heridos,Choque,Vehiculo,,AC 80-KR 86 94,0,1,Engativá,Tramo de Via,Calle 80,Calle 80,Bogotá,Colombia,1,1,0,0,0,2,1,1,0,0,2,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,112,112,DESOBEDECER SEÑALES,86,94,Avenida Calle 80 # 86 94 Bogotá Colombia,6/11/2020 5:35,4.6678491,-74.0622513,2015-11,2015,11,Friday,5,east_west,Viernes,0,FALSE,FALSE
4430149,23/11/2015,5:20:00,Solo Daños,Choque,Vehiculo,,AC 80-KR 89A 02,0,0,Engativá,Tramo de Via,Calle 80,Calle 80,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,1,2,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,89A,2,Avenida Calle 80 # 89A 02 Bogotá Colombia,6/11/2020 5:20,4.6940409,-74.0869892,2015-11,2015,11,Monday,5,east_west,Lunes,0,FALSE,FALSE
4430656,27/11/2015,14:45:00,Solo Daños,Choque,Vehiculo,,AC 80-KR 26 02,0,0,Barrios Unidos,Interseccion,Calle 80,Calle 80,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1,1,0,2,112,112,DESOBEDECER SEÑALES,26,2,Avenida Calle 80 # 26 02 Bogotá Colombia,6/11/2020 14:45,4.6940409,-74.0869892,2015-11,2015,11,Friday,14,east_west,Viernes,1,FALSE,FALSE
4430623,28/11/2015,13:40:00,Solo Daños,Choque,Vehiculo,,AC 80-KR 120 02,0,0,Engativá,Tramo de Via,Calle 80,Calle 80,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,120,2,Avenida Calle 80 # 120 02 Bogotá Colombia,6/11/2020 13:40,4.6940409,-74.0869892,2015-11,2015,11,Saturday,13,east_west,Sabado,0,FALSE,FALSE
4431213,12/04/2015,18:15:00,Con Heridos,Choque,Vehiculo,,AC 80-KR 65 02,0,1,Barrios Unidos,Tramo de Via,Calle 80,Calle 80,Bogotá,Colombia,0,2,0,1,0,3,1,2,0,0,3,0,2,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,65,2,Avenida Calle 80 # 65 02 Bogotá Colombia,6/11/2020 18:15,4.6940409,-74.0869892,2015-04,2015,4,Sunday,18,east_west,Domingo,0,FALSE,FALSE
4431892,12/12/2015,23:30:00,Con Heridos,Atropello,,,AC 80-KR 72 02,0,1,Engativá,Paso elevado,Calle 80,Calle 80,Bogotá,Colombia,0,1,0,0,1,2,1,0,0,1,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,116,116,EXCESO DE VELOCIDAD,72,2,Avenida Calle 80 # 72 02 Bogotá Colombia,6/11/2020 23:30,4.6940409,-74.0869892,2015-12,2015,12,Saturday,23,east_west,Sabado,0,FALSE,FALSE
4432053,13/12/2015,22:15:00,Con Heridos,Choque,Vehiculo,,AC 80-KR 89A 02,0,2,Engativá,Interseccion,Calle 80,Calle 80,Bogotá,Colombia,0,1,1,1,0,3,2,1,0,0,3,1,2,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,2,122,122,GIRAR BRUSCAMENTE,89A,2,Avenida Calle 80 # 89A 02 Bogotá Colombia,6/11/2020 22:15,4.6940409,-74.0869892,2015-12,2015,12,Sunday,22,east_west,Domingo,0,FALSE,FALSE
4432389,17/12/2015,19:00:00,Con Heridos,Choque,Vehiculo,,AC 80-KR 107 02,0,3,Engativá,Interseccion,Calle 80,Calle 80,Bogotá,Colombia,1,0,1,1,0,3,3,0,0,0,3,0,3,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,1,142,142,SEMÁFORO EN ROJO,107,2,Avenida Calle 80 # 107 02 Bogotá Colombia,6/11/2020 19:00,4.6940409,-74.0869892,2015-12,2015,12,Thursday,19,east_west,Jueves,0,FALSE,FALSE
4432767,19/12/2015,11:20:00,Con Heridos,Atropello,,,AC 80-KR 69H 02,0,1,Engativá,Interseccion,Calle 80,Calle 80,Bogotá,Colombia,0,1,0,0,1,2,1,1,0,0,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,410,410,CRUZAR EN ESTADO DE EMBRIAGUEZ,69H,2,Avenida Calle 80 # 69H 02 Bogotá Colombia,6/11/2020 11:20,4.6960664,-74.0898692,2015-12,2015,12,Saturday,11,east_west,Sabado,0,FALSE,FALSE
4432977,23/12/2015,22:30:00,Con Heridos,Atropello,,,AC 80-KR 70 02,0,1,Engativá,Tramo de Via,Calle 80,Calle 80,Bogotá,Colombia,0,0,1,0,1,2,1,1,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,410,410,CRUZAR EN ESTADO DE EMBRIAGUEZ,70,2,Avenida Calle 80 # 70 02 Bogotá Colombia,6/11/2020 22:30,4.6940409,-74.0869892,2015-12,2015,12,Wednesday,22,east_west,Miercoles,0,FALSE,FALSE
4433143,26/12/2015,14:30:00,Solo Daños,Choque,Vehiculo,,AC 80-KR 112A 02,0,0,Engativá,Tramo de Via,Calle 80,Calle 80,Bogotá,Colombia,0,3,0,0,0,3,0,3,0,0,3,0,3,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,118,118,FALTA DE MANTENIMIENTO MECANICO,112A,2,Avenida Calle 80 # 112A 02 Bogotá Colombia,6/11/2020 14:30,4.6940409,-74.0869892,2015-12,2015,12,Saturday,14,east_west,Sabado,1,FALSE,FALSE
4433196,27/12/2015,18:30:00,Con Heridos,Atropello,,,AC 80-KR 84 02,0,1,Engativá,Tramo de Via,Calle 80,Calle 80,Bogotá,Colombia,0,1,0,0,1,2,1,1,0,0,2,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,112,112,DESOBEDECER SEÑALES,84,2,Avenida Calle 80 # 84 02 Bogotá Colombia,6/11/2020 18:30,4.6940409,-74.0869892,2015-12,2015,12,Sunday,18,east_west,Domingo,0,FALSE,FALSE
4433149,27/12/2015,11:20:00,Solo Daños,Choque,Vehiculo,,AC 80-KR 58 02,0,0,Barrios Unidos,Tramo de Via,Calle 80,Calle 80,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,58,2,Avenida Calle 80 # 58 02 Bogotá Colombia,6/11/2020 11:20,4.6940409,-74.0869892,2015-12,2015,12,Sunday,11,east_west,Domingo,1,FALSE,FALSE
4433172,27/12/2015,16:30:00,Solo Daños,Choque,Vehiculo,,AC 80-KR 101 02,0,0,Engativá,Interseccion,Calle 80,Calle 80,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,1,2,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,101,2,Avenida Calle 80 # 101 02 Bogotá Colombia,6/11/2020 16:30,4.6940409,-74.0869892,2015-12,2015,12,Sunday,16,east_west,Domingo,0,FALSE,FALSE
4433243,28/12/2015,20:30:00,Solo Daños,Choque,Vehiculo,,AC 80-KR 98 02,0,0,Engativá,Tramo de Via,Calle 80,Calle 80,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,2,103,103,ADELANTAR CERRANDO,98,2,Avenida Calle 80 # 98 02 Bogotá Colombia,6/11/2020 20:30,4.6940409,-74.0869892,2015-12,2015,12,Monday,20,east_west,Lunes,0,FALSE,FALSE
4433285,28/12/2015,10:30:00,Solo Daños,Choque,Vehiculo,,AC 80-KR 112 02,0,0,Engativá,Tramo de Via,Calle 80,Calle 80,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,1,2,134,134,REVERSO IMPRUDENTE,112,2,Avenida Calle 80 # 112 02 Bogotá Colombia,6/11/2020 10:30,4.6940409,-74.0869892,2015-12,2015,12,Monday,10,east_west,Lunes,0,FALSE,FALSE
4433306,28/12/2015,17:00:00,Solo Daños,Choque,Vehiculo,,AC 80-KR 68 02,0,0,Barrios Unidos,Paso elevado,Calle 80,Calle 80,Bogotá,Colombia,0,3,0,0,0,3,0,3,0,0,3,0,3,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,1,2,3,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,68,2,Avenida Calle 80 # 68 02 Bogotá Colombia,6/11/2020 17:00,4.6940409,-74.0869892,2015-12,2015,12,Monday,17,east_west,Lunes,0,FALSE,FALSE
4433288,28/12/2015,16:30:00,Solo Daños,Choque,Vehiculo,,AC 80-KR 98 02,0,0,Engativá,Tramo de Via,Calle 80,Calle 80,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,119,119,FRENAR BRUSCAMENTE,98,2,Avenida Calle 80 # 98 02 Bogotá Colombia,6/11/2020 16:30,4.6940409,-74.0869892,2015-12,2015,12,Monday,16,east_west,Lunes,0,FALSE,FALSE
4433268,29/12/2015,9:50:00,Solo Daños,Choque,Vehiculo,,AC 80-KR 70 02,0,0,Engativá,Interseccion,Calle 80,Calle 80,Bogotá,Colombia,0,3,0,0,0,3,0,3,0,0,3,0,3,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,1,1,1,3,202,202,FALLAS EN LOS FRENOS,70,2,Avenida Calle 80 # 70 02 Bogotá Colombia,6/11/2020 9:50,4.6940409,-74.0869892,2015-12,2015,12,Tuesday,9,east_west,Martes,0,FALSE,FALSE
4433392,31/12/2015,19:15:00,Con Heridos,Choque,Vehiculo,,AC 80-KR 94 02,0,1,Engativá,Interseccion,Calle 80,Calle 80,Bogotá,Colombia,1,1,0,0,0,2,1,1,0,0,2,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,106,106,ADELANTAR INVADIENDO CARRIL DEL MISMO SENTIDO EN ZIG-ZAG,94,2,Avenida Calle 80 # 94 02 Bogotá Colombia,6/11/2020 19:15,4.6940409,-74.0869892,2015-12,2015,12,Thursday,19,east_west,Jueves,0,FALSE,FALSE
4433713,1/07/2016,5:20:00,Solo Daños,Choque,Vehiculo,,AC 80-KR 90 02,0,0,Engativá,Tramo de Via,Calle 80,Calle 80,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,90,2,Avenida Calle 80 # 90 02 Bogotá Colombia,6/11/2020 5:20,4.6940409,-74.0869892,2016-07,2016,7,Friday,5,east_west,Viernes,0,FALSE,FALSE
4433817,1/08/2016,5:30:00,Solo Daños,Choque,Vehiculo,,AC 80-KR 85 60,0,0,Engativá,Tramo de Via,Calle 80,Calle 80,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,122,122,GIRAR BRUSCAMENTE,85,60,Avenida Calle 80 # 85 60 Bogotá Colombia,6/11/2020 5:30,4.6678491,-74.0622513,2016-08,2016,8,Monday,5,east_west,Lunes,0,FALSE,FALSE
4433827,1/08/2016,13:13:00,Solo Daños,Choque,Vehiculo,,AC 80-KR 69 02,0,0,Engativá,Tramo de Via,Calle 80,Calle 80,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,69,2,Avenida Calle 80 # 69 02 Bogotá Colombia,6/11/2020 13:13,4.6940409,-74.0869892,2016-08,2016,8,Monday,13,east_west,Lunes,0,FALSE,FALSE
4434062,1/09/2016,13:05:00,Con Muertos,Choque,Vehiculo,,AC 80-KR 72 02,1,1,Engativá,Paso elevado,Calle 80,Calle 80,Bogotá,Colombia,0,1,1,1,0,3,1,1,1,0,3,1,2,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,1,1,2,98,98,TRANSITAR ENTRE VEHICULOS,72,2,Avenida Calle 80 # 72 02 Bogotá Colombia,6/11/2020 13:05,4.6940409,-74.0869892,2016-09,2016,9,Thursday,13,east_west,Jueves,1,FALSE,FALSE
4433928,1/09/2016,14:10:00,Solo Daños,Choque,Vehiculo,,AC 80-KR 73 02,0,0,Engativá,Tramo de Via,Calle 80,Calle 80,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,103,103,ADELANTAR CERRANDO,73,2,Avenida Calle 80 # 73 02 Bogotá Colombia,6/11/2020 14:10,4.6940409,-74.0869892,2016-09,2016,9,Thursday,14,east_west,Jueves,1,FALSE,FALSE
4433940,1/09/2016,11:45:00,Solo Daños,Choque,Vehiculo,,AC 80-KR 102 02,0,0,Engativá,Tramo de Via,Calle 80,Calle 80,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,2,103,103,ADELANTAR CERRANDO,102,2,Avenida Calle 80 # 102 02 Bogotá Colombia,6/11/2020 11:45,4.6940409,-74.0869892,2016-09,2016,9,Thursday,11,east_west,Jueves,0,FALSE,FALSE
4433955,1/10/2016,12:40:00,Solo Daños,Choque,Vehiculo,,AC 80-KR 101 02,0,0,Engativá,Tramo de Via,Calle 80,Calle 80,Bogotá,Colombia,0,1,1,0,0,2,0,2,0,0,2,1,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,2,0,2,122,122,GIRAR BRUSCAMENTE,101,2,Avenida Calle 80 # 101 02 Bogotá Colombia,6/11/2020 12:40,4.6940409,-74.0869892,2016-10,2016,10,Saturday,12,east_west,Sabado,0,FALSE,FALSE
4434172,14/01/2016,7:20:00,Con Heridos,Choque,Vehiculo,,AC 80-KR 94 02,0,1,Engativá,Interseccion,Calle 80,Calle 80,Bogotá,Colombia,1,1,0,0,0,2,1,0,0,1,2,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,97,97,TRANSITAR POR VIAS PROHIBIDAS,94,2,Avenida Calle 80 # 94 02 Bogotá Colombia,6/11/2020 7:20,4.6940409,-74.0869892,2016-01,2016,1,Thursday,7,east_west,Jueves,0,FALSE,FALSE
4434558,15/01/2016,21:00:00,Solo Daños,Choque,Vehiculo,,AC 80-KR 89 02,0,0,Engativá,Tramo de Via,Calle 80,Calle 80,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,2,142,142,SEMÁFORO EN ROJO,89,2,Avenida Calle 80 # 89 02 Bogotá Colombia,6/11/2020 21:00,4.6940409,-74.0869892,2016-01,2016,1,Friday,21,east_west,Viernes,1,FALSE,FALSE
4434378,16/01/2016,8:30:00,Solo Daños,Choque,Vehiculo,,AC 80-KR 69Q 50,0,0,Engativá,Lote o predio,Calle 80,Calle 80,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,2,2,157,157,OTRA,69Q,50,Avenida Calle 80 # 69Q 50 Bogotá Colombia,6/11/2020 8:30,4.6661161,-74.0605403,2016-01,2016,1,Saturday,8,east_west,Sabado,1,FALSE,FALSE
4434485,17/01/2016,6:10:00,Solo Daños,Choque,Vehiculo,,AC 80-KR 107 02,0,0,Engativá,Tramo de Via,Calle 80,Calle 80,Bogotá,Colombia,0,2,1,0,0,3,0,3,0,0,3,0,3,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,2,1,3,98,98,TRANSITAR ENTRE VEHICULOS,107,2,Avenida Calle 80 # 107 02 Bogotá Colombia,6/11/2020 6:10,4.6940409,-74.0869892,2016-01,2016,1,Sunday,6,east_west,Domingo,0,FALSE,FALSE
4434671,19/01/2016,7:00:00,Solo Daños,Choque,Vehiculo,,AC 80-KR 115 02,0,0,Engativá,Tramo de Via,Calle 80,Calle 80,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,143,143,PONER EN MARCHA UN VEHICULO SIN PRECAUCIONES,115,2,Avenida Calle 80 # 115 02 Bogotá Colombia,6/11/2020 7:00,4.6940409,-74.0869892,2016-01,2016,1,Tuesday,7,east_west,Martes,0,FALSE,FALSE
4434981,23/01/2016,18:30:00,Solo Daños,Choque,Vehiculo,,AC 80-KR 69 02,0,0,Engativá,Tramo de Via,Calle 80,Calle 80,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,1,2,0,0,,69,2,Avenida Calle 80 # 69 02 Bogotá Colombia,6/11/2020 18:30,4.6940409,-74.0869892,2016-01,2016,1,Saturday,18,east_west,Sabado,0,FALSE,FALSE
4434862,23/01/2016,15:00:00,Solo Daños,Choque,Vehiculo,,AC 80-KR 72 02,0,0,Engativá,Paso elevado,Calle 80,Calle 80,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,72,2,Avenida Calle 80 # 72 02 Bogotá Colombia,6/11/2020 15:00,4.6940409,-74.0869892,2016-01,2016,1,Saturday,15,east_west,Sabado,0,FALSE,FALSE
4435341,28/01/2016,14:00:00,Con Heridos,Choque,Vehiculo,,AC 80-KR 27 02,0,1,Barrios Unidos,Tramo de Via,Calle 80,Calle 80,Bogotá,Colombia,0,1,1,0,0,2,1,1,0,0,2,0,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,2,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,27,2,Avenida Calle 80 # 27 02 Bogotá Colombia,6/11/2020 14:00,4.6940409,-74.0869892,2016-01,2016,1,Thursday,14,east_west,Jueves,0,FALSE,FALSE
4435446,29/01/2016,7:40:00,Solo Daños,Choque,Vehiculo,,AC 80-KR 73A 02,0,0,Engativá,Tramo de Via,Calle 80,Calle 80,Bogotá,Colombia,0,1,1,0,0,2,0,2,0,0,2,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,2,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,73A,2,Avenida Calle 80 # 73A 02 Bogotá Colombia,6/11/2020 7:40,4.6940409,-74.0869892,2016-01,2016,1,Friday,7,east_west,Viernes,0,FALSE,FALSE
4435491,30/01/2016,1:20:00,Solo Daños,Choque,Vehiculo,,AC 80-KR 104 02,0,0,Engativá,Interseccion,Calle 80,Calle 80,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,103,103,ADELANTAR CERRANDO,104,2,Avenida Calle 80 # 104 02 Bogotá Colombia,6/11/2020 1:20,4.6940409,-74.0869892,2016-01,2016,1,Saturday,1,east_west,Sabado,0,FALSE,FALSE
4435612,2/01/2016,7:45:00,Solo Daños,Choque,Vehiculo,,AC 80-KR 120 02,0,0,Engativá,Tramo de Via,Calle 80,Calle 80,Bogotá,Colombia,0,1,1,0,0,2,0,2,0,0,2,0,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,2,104,104,ADELANTAR INVADIENDO VIA,120,2,Avenida Calle 80 # 120 02 Bogotá Colombia,6/11/2020 7:45,4.6940409,-74.0869892,2016-01,2016,1,Saturday,7,east_west,Sabado,0,FALSE,FALSE
4435796,2/03/2016,13:15:00,Solo Daños,Choque,Vehiculo,,AC 80-KR 72 02,0,0,Engativá,Paso elevado,Calle 80,Calle 80,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,1,2,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,72,2,Avenida Calle 80 # 72 02 Bogotá Colombia,6/11/2020 13:15,4.6940409,-74.0869892,2016-03,2016,3,Wednesday,13,east_west,Miercoles,1,FALSE,FALSE
4435959,2/05/2016,10:45:00,Solo Daños,Choque,Vehiculo,,AC 80-KR 68 02,0,0,Engativá,Lote o predio,Calle 80,Calle 80,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,1,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,1,2,134,134,REVERSO IMPRUDENTE,68,2,Avenida Calle 80 # 68 02 Bogotá Colombia,6/11/2020 10:45,4.6940409,-74.0869892,2016-05,2016,5,Monday,10,east_west,Lunes,0,FALSE,FALSE
4436836,2/07/2016,10:50:00,Solo Daños,Choque,Vehiculo,,AC 80-KR 82 15,0,0,Engativá,Tramo de Via,Calle 80,Calle 80,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,103,103,ADELANTAR CERRANDO,82,15,Avenida Calle 80 # 82 15 Bogotá Colombia,6/11/2020 10:50,4.6678491,-74.0622513,2016-07,2016,7,Saturday,10,west_east,Sabado,1,FALSE,FALSE
4436259,2/08/2016,16:00:00,Con Heridos,Atropello,,,AC 80-KR 77 02,0,1,Engativá,Tramo de Via,Calle 80,Calle 80,Bogotá,Colombia,0,1,0,0,1,2,1,1,0,0,2,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,143,143,PONER EN MARCHA UN VEHICULO SIN PRECAUCIONES,77,2,Avenida Calle 80 # 77 02 Bogotá Colombia,6/11/2020 16:00,4.6940409,-74.0869892,2016-08,2016,8,Tuesday,16,east_west,Martes,0,FALSE,FALSE
4436378,2/10/2016,21:00:00,Solo Daños,Choque,Vehiculo,,AC 80-KR 112 02,0,0,Engativá,Tramo de Via,Calle 80,Calle 80,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,106,106,ADELANTAR INVADIENDO CARRIL DEL MISMO SENTIDO EN ZIG-ZAG,112,2,Avenida Calle 80 # 112 02 Bogotá Colombia,6/11/2020 21:00,4.6940409,-74.0869892,2016-10,2016,10,Sunday,21,east_west,Domingo,0,FALSE,FALSE
4436494,2/11/2016,14:10:00,Solo Daños,Choque,Vehiculo,,AC 80-KR 20 02,0,0,Barrios Unidos,Tramo de Via,Calle 80,Calle 80,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,20,2,Avenida Calle 80 # 20 02 Bogotá Colombia,6/11/2020 14:10,4.6940409,-74.0869892,2016-11,2016,11,Wednesday,14,east_west,Miercoles,1,FALSE,FALSE
4436698,13/02/2016,16:40:00,Solo Daños,Choque,Vehiculo,,AC 80-KR 116 02,0,0,Engativá,Tramo de Via,Calle 80,Calle 80,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,116,2,Avenida Calle 80 # 116 02 Bogotá Colombia,6/11/2020 16:40,4.6940409,-74.0869892,2016-02,2016,2,Saturday,16,east_west,Sabado,0,FALSE,FALSE
4437021,16/02/2016,20:35:00,Solo Daños,Choque,Vehiculo,,AC 80-KR 65 02,0,0,Barrios Unidos,Tramo de Via,Calle 80,Calle 80,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,2,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,65,2,Avenida Calle 80 # 65 02 Bogotá Colombia,6/11/2020 20:35,4.6940409,-74.0869892,2016-02,2016,2,Tuesday,20,east_west,Martes,0,FALSE,FALSE
4437960,28/02/2016,13:15:00,Solo Daños,Choque,Vehiculo,,AC 80-KR 70C 02,0,0,Engativá,Tramo de Via,Calle 80,Calle 80,Bogotá,Colombia,0,1,1,0,0,2,0,2,0,0,2,0,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,2,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,70C,2,Avenida Calle 80 # 70C 02 Bogotá Colombia,6/11/2020 13:15,4.6940409,-74.0869892,2016-02,2016,2,Sunday,13,east_west,Domingo,0,FALSE,FALSE
4438140,29/02/2016,4:45:00,Solo Daños,Choque,Vehiculo,,AC 80-KR 96 02,0,0,Engativá,Tramo de Via,Calle 80,Calle 80,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,96,2,Avenida Calle 80 # 96 02 Bogotá Colombia,6/11/2020 4:45,4.6940409,-74.0869892,2016-02,2016,2,Monday,4,east_west,Lunes,0,FALSE,FALSE
4438259,3/01/2016,6:30:00,Solo Daños,Choque,Vehiculo,,AC 80-KR 50 02,0,0,Barrios Unidos,Tramo de Via,Calle 80,Calle 80,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,50,2,Avenida Calle 80 # 50 02 Bogotá Colombia,6/11/2020 6:30,4.6940409,-74.0869892,2016-01,2016,1,Sunday,6,east_west,Domingo,0,FALSE,FALSE
4438360,3/03/2016,17:05:00,Con Muertos,Choque,Vehiculo,,AC 80-KR 82 37,1,0,Engativá,Tramo de Via,Calle 80,Calle 80,Bogotá,Colombia,0,1,1,0,0,2,0,1,1,0,2,0,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,2,0,2,157,157,OTRA,82,37,Avenida Calle 80 # 82 37 Bogotá Colombia,6/11/2020 17:05,4.6678491,-74.0622513,2016-03,2016,3,Thursday,17,west_east,Jueves,0,FALSE,FALSE
